idx,transcript,annotated,donated
406,"Persuader: hi
	Persuadee: hello
Persuader: How are you doing today
	Persuadee: doing ok and you?
Persuader: going good its a nice day
	Persuadee: whats' sup with you today?
Persuader: planning to go out  with my niece to park   
	Persuadee: do you have a question about charity?
Persuader: Yes I do ! Would you like to donate to Charity called save Children ?
	Persuadee: depends...what do they do?
Persuader: Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries 
	Persuadee: cool, do they help all types of children?
Persuader: Yes they do ...
	Persuadee: how much do I donate?
Persuader: How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2)
	Persuadee: oh...what is the money going to be used for?
Persuader: This donation is mainly used to help ensuring children's rights to health, education, safety. There a lot of children's they don't even have a single day meal. You generous support will help to provide a little help to those children's who needs support . 
	Persuadee: is save the children well run you think?
Persuader: yes it is ..last month itself we have supported a lot of children that needs help ..its a very little amount which brings a smile on a child's face.Hurricane Harvey Children's Recovery Collaborative Releases Still at Risk: Children One Year After Hurricane Harvey Executive Summary August 27, 2018 Save the Children Statement on the Report of the Independent International Fact-Finding Mission on Myanmar August 27, 2018 
	Persuadee: how much do you think you can donate? 
Persuader: I can match your amount 
	Persuadee: thnks and will do the same
Persuader: How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2)",False,1.0
407,"Persuader: Hi.  I want you to consider making a donation of part of your earnings here to a charitable organization.
	Persuadee: What organization were you considering?
Persuader: Save the Children.
	Persuadee: What does save the children do? Does it help children in the States or in other countries?
Persuader: They work in over 120 countries.
	Persuadee: That is wonderful! 
Persuader: Yes, they were established in 1919
	Persuadee: I would be happy to donate. 
Persuader: That is wonderful.  You can donate any amount up to all your payment for this task ($2.00)
	Persuadee: I think I will donate $1
Persuader: Thank you so much for your $1.00 donation.  Be assured, it will make a difference in a child's life.
	Persuadee: That is important! I am happy to help and make a difference for a child. 
Persuader: Yes, it is very important.  I believe the first sponsor  I can personally recall was Sally Struthers.
	Persuadee: Oh I remember that now. I recall commercials on TV when I was younger.
Persuader: Yes, and they still do TV appeals.  I believe Marvin Gaye did one.
	Persuadee: I have not seen any recent commercials but possibly because I was not keeping an eye out for them. Now I will be looking for them. 
Persuader: When you do you will see that Save the Children promotes children's rights, provides relief and helps support children.
	Persuadee: Children's rights are so important. They are so reliant on adults and need people looking out for them. Sadly not every child has family to help. I am happy to donate to help make a difference. Thank you for the opportunity. 
Persuader: I am so happy that you have chosen to donate to such a worthy cause.  I am certain you feel very ggod about it.
	Persuadee: Are there any other charities that you support? I support a hospital in DC called Children's National Hospital. 
Persuader: Thank you again for your $1.00.  It is so admirable you support other charities as well.
	Persuadee: My pleasure. Have a good day.
Persuader: You have a good day too!",False,1.0
408,"Persuader: Hello, how are you today.
	Persuadee: Very well, thank you.  And you?
Persuader: I'm great, thank you. I'm wondering if I can have a moment of your time to talk to you about a charity program I work with?
	Persuadee: Sure. Go right ahead.
Persuader: Thank you. I'm hoping you would like to donate some of your task payment to the charity 'Save the Children', and organization that promotes children's rights and supports children in developing countries. 
	Persuadee: I would be interested in doing do, however I must tell you I am generally very skeptical about charity orginizations in general.  I know of many that I do not support due to the 6 figure salaries of the CEO.  And the fact that not much of the donation actually get to the ""cause"". 
Persuader: I completely understand the skepticism due to a tenfold of shady organizations these days. However, I can guarantee you Save the Children is a professional organization that promises their donations go to a trustable fund to support international children's causes. 
	Persuadee: You have my attention, however this HIT is running Very long for 2 bucks already. 
Persuader: So can I conclude that you'd like to donate to the charity now? Your donation will be directly deducted from your task payment.
	Persuadee: No, you may not draw that conclusion yet.  I still know nothing about the charity and I\'m already a half hour into a 2 dollar HIT.  I do not do this ""only"" for the money, but to try and help any way I can. That\'s the only reason I\'m still here.
Persuader: I can understand that. So i'd really like to thank you for your interest and time. I can assure you if you donate as little as a penny to this charity you can be part of the solution to put an end to children's struggles from all over the world.
	Persuadee: I have been doing some research while waiting for your responses.  I'll donate .50. 
Persuader: Thank you so much. Your donation is very much appreciated. 
	Persuadee: You are welcome.  It would be more, but not without more research.  This HIT is a rip off, taking far too much time.  I am an old retired guy with limited income.  My wife has health issues and is losing her insurance.  Pennies matter to me.
Persuader: I'm sorry to hear that, but I assure you that your humble donation will not go unrecognized. Thank you again.
	Persuadee: Thank you.  I just hope the donation does help and do wish it could be more.
Persuader: The research team will collect your .50 donation and send it to Save the Children. Thank you.
	Persuadee: Most welcome indeed and hope you have a great day. 
Persuader: Thank you, you too sir.
	Persuadee: Should this HIT not be ending, I think it has had more than 10 rounds?",False,0.0
409,"Persuader: Hello. Do you know about the good work Save the Children does?
	Persuadee: Never heard of them. What do they do?
Persuader: They are an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries
	Persuadee: Sounds like a good cause, but I'm leery of big NGOs; i want to make sure all my money goes to the front lines, not caught up in administration.
Persuader: That's understandable. Do you try to give to charities often?
	Persuadee: When I can. I usually give to local charities; you know, the tin can at the register.
Persuader: Here's a link from a charity watchdog group. Save the Children has an A rating.  URL 
	Persuadee: that's a pretty low overhead, most of the money would go to where it's needed.
Persuader: Indeed. They manage to do a lot. After all, the world changes rapidly, so the needs of children change rapidly as well. Here's a link to their site:  URL 
	Persuadee: It's nice that they also focus on US problems, not just overseas.
Persuader: That's true. Sadly, needy children are a global problem. Would you like an opportunity to make a small donation today? 
	Persuadee: I could be persuaded. 
Persuader: How much would you consider giving? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2).
	Persuadee: I'll give half my payment, $1.
Persuader: The research team will collect all donations and send it to Save the Children.
	Persuadee: Sounds like a good idea to me.
Persuader: Seriously, my job was to persuade you to give, but I ended up signing up for their newsletter and will likely make a donation myself. 
	Persuadee: It seriously looks nice. If I weren't out of work, I'd donate.
Persuader: I'm sure they'd appreciate any help. At the least, informing others on social media about their work would be useful. Thanks for your contribution.
	Persuadee: It was my pleasure.",False,0.0
410,"Persuader: hello how are you?
	Persuadee: I'm good. How is your day going?
Persuader: good. Would you like to donate to help save the children?
	Persuadee: I don't think I am currently able to give anything. 
Persuader: what do you mean? why not?
	Persuadee: Things are so tight at home that I can barely make things work as it is. 
Persuader: seriously? You can't even donate 0-2 dollars for other kids?
	Persuadee: Not if it takes away from my own kids that are my responsibility. 
Persuader: what about the kids that really need it though? why don't you think about them?
	Persuadee: Well I am thinking about them. I don't really know what kids this is even going to though. 
Persuader: but people donate all the time without knowing who it is going to
	Persuadee: Well that seems silly. You wouldn't know if your money is going to a child or some random people's pocket. 
Persuader: can you please donate? one of the children in this group is my child
	Persuadee: Well that doesn't really legitmize the operation. 
Persuader: how about just a dollar?
	Persuadee: I would need to know what organization it was going to. 
Persuader: here: Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.
	Persuadee: What percentage of the donation actually goes towards helping the children?
Persuader: one hundred percent; why would someone take that money for themselves?
	Persuadee: Because all organizations take a percentage to pay for overhead costs. 
Persuader: how about just 75 cents then?
	Persuadee: No I won't be contributing today .",False,0.0
411,"Persuader: hello , how are you today?
	Persuadee: Good.  How are you doing?
Persuader: do youlike children?
	Persuadee: I find children to be tolerable, not matter who they belong to...  Each of us were once a child too.
Persuader: thats good to remember. Do you have kids?
	Persuadee: Nope.  Do think I want kids of my own.  How about you?
Persuader: yes, I do. do you worry poor kids don't have food?
	Persuadee: I worry about both poor children and poor adults not having food.  You know what is sadder than a child not having food?
Persuader: what is that , what is sadder?
	Persuadee: An elderly man or woman who is too poor to afford food.  At one point in their life, they had so much to look forward to.  But now they've found themselves at the end and they are so powerless that they cannot even feed themselves.  I cannot fathom that level of sadness to sit there at the end of a very long life and to wonder how you got there...
Persuader: do you worry about poor childrens education these days
	Persuadee: Sure...  I feel that there's a lot of people who don't care because they stand to profit more from ignorance in society, than from intelligence.
Persuader: do you know about a charity called save the children?'
	Persuadee: No.  I do not.
Persuader: at the end of the survey you can donate to save the children, How do you feel about that?
	Persuadee: I know nothing about this organization.  For every dollar I donate, what would be the overhead administrative costs?
Persuader: good question. I don't know, but think it is low, are you intereested?
	Persuadee: Not in particular.  I don't donate to causes if I don't know specifics about them.
Persuader: this one has been around for a long time with good reputation. a small amount goes a long way , Interested?
	Persuadee: No thank you.  I have local charities that I know a lot more about and I can directly see their programs in action.
Persuader: thanks for your consideration
	Persuadee: Thank you as well.",False,0.0
412,"Persuader: I think that Save the Children is a great way to donate 1/2 of your earnings for the good of mankind
	Persuadee: You should probably start off with what Save the Children is
Persuader: Save the Children is a charity that provides food, education and clothes to the unfortunate.
	Persuadee: I have never heard about it. Is it local, regional, global?
Persuader: I believe it is global!
	Persuadee: How long have you known about this charity?
Persuader: At least a good 30 years.
	Persuadee: Wow. That's a long time. What are some of the things that this charity does that you think is special and unique?
Persuader: It helps children have a better life and teaches them to be productive and self-sufficient.
	Persuadee: That's interesting. What all does it provide children with? Just food and clothes and education? Is it focused on 3rd world countries or specific economies?
Persuader: It is focused on third world countries and it helps provide them some safety.  A good mind is a terrible thing to waste.
	Persuadee: I agree. What about vaccinations? Does it help kids get up to date with those? Providing education to children is important, but vaccines are as well. Preventative for certain diseases. 
Persuader: Yes it does provide vaccines that help them live longer.  You do want the helpless children to have a chance?
	Persuadee: Of course I do. I think anyone with a sound mind would want to provide children with a better chance at life. Is this like a sponsorship where you get a photos and information on how it's helping a specific child or is it divided up?
Persuader: Yes, you can get a picture of the child you are sponcing and information about that child.
	Persuadee: I think that is great! Is there a website?
Persuader: Yes there is a website.  Please feel free to peruse the SAVE THE CHILDREN'S website.  I think we should all contribute when we have an opportunity like this.
	Persuadee: I agree entirely. Have you contributed to a child in need through the charity?
Persuader: Not through this charity but I have contribute 50% of what ever I am earning for worthy causes.  It is the right thing to do.
	Persuadee: 50% seems to be a lot of money considering economies
Persuader: Please you not make a 50% donation for a worthy cause.  It will not really even effect you pocket.  At least you have the opportunity to earn money, they do not.",False,0.0
413,"Persuader: hii
	Persuadee: Hello how are you?
Persuader: good are you going to make a donation
	Persuadee: I am definitely thinking about it! How about you?
Persuader: I am I'm going to donate 5 dollars
	Persuadee: 5 dollars is a good amount! How much time do you think 5 dollars would be if I wanted to donate time?
Persuader: I'm not to sure honestly
	Persuadee: What would you ballpark?
Persuader: I don't understand
	Persuadee: Could you take a guess on how much t ime
Persuader: maybe 2 hour's
	Persuadee: 2 hours would be good. I will donate two hours of my time then.
Persuader: that's a great idea
	Persuadee: What charity are you going to donate to?
Persuader: save the children
	Persuadee: save the children is a great one!
Persuader: yeah and you
	Persuadee: I would like to find one that has a focus on childhood cancer
Persuader: that's really good
	Persuadee: Thank you! Just want to keep the children healthy and safe",False,0.0
414,"Persuader: Have you heard of Save the Children?
	Persuadee: no i have not but i am interested!
Persuader: Cool, it's international and non governmental. It helps children and their families.  Are you still interested?
	Persuadee: yes i am very interested!
Persuader: If you donate you can help many children. Can I count on your support?
	Persuadee: yes of course! how much?
Persuader:  You can choose any amount from $0 to all your payment. Your donation will be directly deducted from your task payment
	Persuadee: ok then i will donate half 15 cents
Persuader: Cool, Thanks for your donation of $0.15 The research team will collect all donations and send it to Save the Children. Any other questions?
	Persuadee: no i dont think so i love the cause!
Persuader: have you checked out the site yet?
	Persuadee: yes im looking at it now actually it seems like a great foundation
Persuader: yes it does
	Persuadee: ok so we agreed on a price?
Persuader: yes we are 0.15 is it right?
	Persuadee: yes 0.15 is correcr
Persuader: yes again yhanks
	Persuadee: ok thank you sounds good,
Persuader: alright i believe that;'s it
	Persuadee: yes how do we end it?",False,0.15
415,"Persuader: MANY CHILD ARE DYING 
	Persuadee: True, for reasons that we can easily correct
Persuader: YES ITS TRUE, SOME CHILD ARE DO NOT HAVE THE FOOD AND SAFETY TO THE CHILD  
	Persuadee: clean, fresh water is a huge issue in many underdeveloped countries
Persuader: YES, YOU CAN DONATE THE CHILD
	Persuadee:  URL  is a great charity for getting clean water to kids all over the world
Persuader: OK, THANK YOU FOR CLEAN WATER TO THE KIDS
	Persuadee:  URL  is another great charity 
Persuader: OK , HOW WE CAN CONNECT TO THE CHARITY?
	Persuadee: you can read about the charities on their websites which I provided... and donations can be made directly through their sites as well
Persuader: OK THANK YOU SO MUCH 
	Persuadee: are these charities that you might be interested in donating to?
Persuader: YES, I DONATE THE CHILD
	Persuadee: we can also advocate for, fundraise, teach about the organizations and help in many other ways
Persuader: OK, ITS HELP TO THE MANY CHILD
	Persuadee: agreed... personally, i can only donate money to them as my family life doesn't give me the time necessary to help in other ways. So I'm ready to make a donation. How about you?
Persuader: YES, I ALSO AGREE WITH THAT, AND I ALSO DONATION THE CHILD ITS VERY HELPFUL TO THE CHILDREN.
	Persuadee: how do we know the majority of the money is going directly to helping kids get clean water?
Persuader: 85% OF MAJORITY, GOING CLEAN WATER TO THE CHILD
	Persuadee: the annual report says 78% of the money received is going to programs getting water to the kids. that's a good amount so i'll donate.",False,25.0
416,"Persuader: Hi, would you like to donate today to help kids?
	Persuadee: i don_t know
Persuader: It is a great charity that will help many children out. It is international
	Persuadee: talk me about those children
Persuader: with a donation, you will help children all over the world gain access to healthcare and other things.
	Persuadee: uhhh, i like tha
Persuader: Yes, it is very good. would you like to donate?
	Persuadee: i think yes
Persuader: Great. They are a very professional organization
	Persuadee: i hope of that
Persuader: There are many kids out there that need help
	Persuadee: is true that for that i can donate 0,10 $
Persuader: Syria is one place that has been devastated by war
	Persuadee: I know and I hope this changue in the future
Persuader: I hope so too. 
	Persuadee: yes, was a pleasure talk about this with you
Persuader: I feel the same. So 10 dollars from you?
	Persuadee: nottt just  (0.10$)
Persuader: Okay, that is fine
	Persuadee: ok thanks you you were well persuader",False,0.1
417,"Persuader: how are you
	Persuadee: i am fine.
Persuader: do you know children charity?
	Persuadee: yes, i know children charity. 
Persuader: are you donate any charity?
	Persuadee: yes sir. but not now one year back.
Persuader: how much amount you gave charity?",False,0.0
418,"Persuader: Hello there! How are you today?
	Persuadee: Hi...
Persuader: How are you?
	Persuadee: Fine...what about you..?
Persuader: Doing well myself. But am upset about something I just learned
	Persuadee: Why....What's happen and which think do you get upset...?
Persuader: In the first two months of 2018 alone over 1,000 Syrian children died or were injured due to intensifying violence and war. This makes me so anger and sad! That innocent children are being harmed over something they have no control over!
	Persuadee: Yea...I am also feel bad that incident...
Persuader: I fell so bad about it also. That is why I am going to donate a small amount to the Save The Childrten charity. Did you know they are actively providing shelter and food to these children in active war zones? Its a wonderful charity. And can help these poor children in such a big way. Would you also like to donate a very small amount?
	Persuadee: Ok ....what kind of charity to provide a donation...?
Persuader: Its called Save The Children. Here is their website  URL       How much of your payment today (.30) would you like to donate?
	Persuadee: Yea...I was donate the charity of save the children.....
Persuader: Your donation will be directly deducted from your task payment. You can choose any amount from .01 to all your payment today. How much would you like to donate?
	Persuadee: If did they amount was 0..
Persuader: your payment today is .30 cnets. how much of that would you be willing to donate?
	Persuadee: I was donate the amount of 10 cents......
Persuader: Wonderful! I am also going to donate .15 cents. So that will be a total of .25 being donated in this conversation alone. It will help these children in a big way.
	Persuadee: Yea...It was feel good...what's about you...?
Persuader: I feel very good donating to this charity. I hope someday these children will be free from all of this violence
	Persuadee: Yea..It's nice too hear....
Persuader: Have a nice day!",False,0.0
