idx,transcript,annotated,donated
857,"Persuader: Hey There
	Persuadee: Hello, how are you today? Have you come to talk about the charity?
Persuader: Yes I'm here to talk about an organization called Save The Children. It's a charity you should donate to
	Persuadee: Well, why exactly should I donate? There's a lot of charities out there, what makes yours special?
Persuader: Let me ask you this, do you have children?
	Persuadee: Yes, I have one child. He's four.
Persuader: Perfect. Now I want you to imagine how your child's life would be if he was alone, bouncing from foster home to foster home. Imagine him with no strong mentor or leader in his life. How does that make you feel?
	Persuadee: I would suppose that it would be a rough life, but even if I did want to donate to a children's charity specifically, why would I choose yours out of all of them?
Persuader: You should pick my charity because we pride ourselves on transparency. If you were to give me $0.50 today I could tell you exactly where all the money was to go. You want to know where? It's going straight into a college fund for a foster child. 
	Persuadee: If I did decide to donate to you, what would the average donation be? 
Persuader: The average donation is 25 cents to 50 cents. Anything helps
	Persuadee: Well, I think I would like to send a donation, but first I still want to know a little bit more. Does every single penny go towards the foster children or does the donation company keep a percentage of the profits?
Persuader: For all of our donations from individuals, 100% of the proceeds go to the child. The charity runs from larger donations from corporations. 
	Persuadee: That's good to hear, I'm feeling more inclined to donate now, but could you first tell me more about who runs the charity operations? or if there's any other uses that this money will go towards outside of college funds?
Persuader: The charity has a dedicated operations team that has been running the ship for over a decade now. We do take donations for things other than college funds, including: food donations, clothing etc. I just work on the college team
	Persuadee: That's fair, well, I guess that it wouldn't hurt to give some money to your charity. How do I go about doing that?
Persuader: It's pretty easy, the donation can be deducted from your task payment. 
	Persuadee: Alright, well, once we've finished up here then I will be sure to do that.
Persuader: Thank you so much for your donation, it really might not seem like much. But it's going to a great cause, something you can feel good about.
	Persuadee: No problem, it is always nice to help out a good cause. ",False,0.25
858,"Persuader: Have you ever heard of the charity Save the Children?
	Persuadee: No it sounds terrible though.
Persuader: Terrible?  It provides food to hungry children.
	Persuadee: Thats the parents job.  
Persuader: Some of these poor children do not have parents or their parents cannot afford food. Any tiny donation amount can change a child's life. Have you ever been truly hungry?
	Persuadee: Yes I have hungry many times.  I am very poor.  
Persuader: I'm sorry you are poor and that you have been hungry.  I'm sure you understand how desperate the children are.  I'm hoping to donate 50 cents of my HIt to Save the Children.  Would you be willing to donate to help a hungry child:?
	Persuadee: Not a chance.  I only donate to worthwhile charities and children's charities aren't that.
Persuader: I understand. I have a heart for children. They cannot provide for themselves and often are put in situations because of other people. I hope your situation improves.  Maybe just this once, would you be willing to donate 10 cents of your hit?  That would leave you $1.90 and a child can be blessed because of just 10 cents.
	Persuadee: There are three kinds of charities I would never consider donating to:  children's, diseases and veterans.
Persuader: What type of charities do you donate to?  Those are the 3 I would be willing to donate to. LOL
	Persuadee: Homeless shelters, food pantries, environmental stuff.  Poor people I see on the street.
Persuader: That's great and very worthy causes. I know it is not easy to donate when you have no extra money. I also donate to food pantries and have passed out many sandwiches and drinks to the homeless. I even made a sleeping bag out of grocery sacks, it was waterproof so the guy gave it to could sleep off of the wet ground. Are you sure you would not be willing to just give 10 cents for a child?
	Persuadee: I wouldn't give 1 cent for a child
Persuader: Wow, why not?
	Persuadee: I have different priorities.  There are victims that people blame; they need donations much more.
Persuader: Okay. I appreciate you taking the time to talk to me.  I hope your financial situation improves greatly.  Hope you have a good night.  
	Persuadee: I'm sure I will; I hope I find something to eat.
Persuader: I hope you do too.  Be blessed.
	Persuadee: You should give all of your pay to the children.
Persuader: Yes, I should.",False,0.0
859,"Persuader: hello, are you interested in charities?
	Persuadee: yes i am are you?
Persuader: of course i am, do you know save the children charity?
	Persuadee: no can you tell me a little about it
Persuader: of course, save the children is a non-profit organization that helps the children all over the world.
	Persuadee: that sounds great. i feel like i need to do something like that
Persuader: are you interested in helpin childrens?
	Persuadee: how can i help them?
Persuader: you can help them by donating, do you want to donate?
	Persuadee: how long have you been donating for?
Persuader: several years now, different organizations. do you like to donate?
	Persuadee: what other organizations? i donate sometimes.
Persuader: when i see or when they ask me i help, are you willing to donate today?
	Persuadee: i need a little more information, if thats not too much to ask?
Persuader: no of course, what you need to know?
	Persuadee: what exactly does the charity do for children?
Persuader: they feed them , buy clothes, cure them, and take them to schools. 
	Persuadee: how much can i donate?
Persuader: every amount is desirable, you heart would know.
	Persuadee: is 20 dollars okay?
Persuader: yes of course, are you willing to donate such money?
	Persuadee: yes i am",False,0.0
860,"Persuader: Hi!
	Persuadee: Hi
Persuader: So there's a great charity called Save the Children. HAve you heard of it?
	Persuadee: yes, I believe i have , is it for kids with Cancer? 
Persuader: Yes it is. It is to help kids with unfortunate diseases and things of that nature. I feel heartbroken for some of these kids.
	Persuadee: I also hate seeing children so helpless. I think this charity also helps with kids over seas in haiti too. 
Persuader: Yes it does. Overall, it has gotten great reviews and many people who have donated feel gratified for doing their small part in potentially saving someone's life. I have donated before to the charity.
	Persuadee: I was just about to mention that I never really have donated to any organization. if there is one i support it would definately be this one. I am sure there are many ways to help
Persuader: Yes, absolutely. I remember when I donated, the foundation sent me an update about how one of the patients was doing. It felt great to see a little reflection of what my donation was helping to do.
	Persuadee: That is amazing!!! I will absolutely look to donating something later, just because I have always wanted to anyways and now this so why not. anything helps and It would make me feel better to know that I tried even if it not a big amount, I will donate what I can and continue. 
Persuader: Okay great. That sounds perfect. How much would you like to donate now? It could be any amount from $0 to what your payment for this task would be.
	Persuadee: how would i do it now
Persuader: Well, you would just tell me what you would like to donate out of your $2. Like I said, it goes to Save the Children and any amount helps. However, it is completely up to you! Your time is valuable.
	Persuadee: right, well i feel horrible only saying $0 but i will say $0.00 because i want to go the website with my daughter and look it over and then donate there so she can be part of it
Persuader: Perfect! That sounds great. I appreciate you taking the time to look over the website. 
	Persuadee: OF course, it will be great for all around, my daughter to see that she should do things like this out of kindness and for the children , thank you
Persuader: Absolutely. I think it is important to teach our kids from a young age that giving back to others in need is very gratifying and important. 
	Persuadee: thank you so much! do i close this window now
Persuader: Okay sounds good. Take a look at the site and have a good day! Bye.
	Persuadee: have a great day",False,0.0
861,"Persuader: Hi How are you?
	Persuadee: Hello, I am great, how are you?
Persuader: I'm great as well! Have you by chance ever heard of an organization called Save the Children?
	Persuadee: Yes I have heard of them.
Persuader: Perfect! So then you are familiar that they are an outreach program that helps children not only from different countries but also in the U.S. get the help that they need?
	Persuadee: Yes, they are a great help to all.  I am very impressed with them.
Persuader: That's so comforting to hear! Not many people are aware of the organization! They have many ways that we can help continue their mission. Are you familiar with any of those programs as well?
	Persuadee: I only know about the feeding program.  I did not know they did other things
Persuader: Yes, the feeding program is probably the most common and also one of the most successful.  However they do have other programs as well that helps keep them moving.  You can become a monthly donor, sponsor a child, shop the gift catalog from their website, or there's the Make a one-time gift program, which is what I'm here for!
	Persuadee: How much can they really do with a couple of bucks though?
Persuader: They can feed entire camps with several couple dollars! That's how they're funded! They get running water and electricity to children that need it.  Just a few bucks adds up when its coming from a couple of people, you know?
	Persuadee: I guess so.  Seems they have many supporters, makes me feel like mine drop in the bucket is meaningless.
Persuader: I don't think so at all. It makes you a contributor to a wonderful cause, not a drop in a bucket! If a few bucks was the difference between getting child(ren) out of a hostile living environment and into one more stable, wouldn't that mean something to you? That definitely could be the case. It's not meaningless. It's a valued contribution.
	Persuadee: I would possibly donate at some point
Persuader: That's great to hear and you have the perfect opportunity right now. 
	Persuadee: I want to be able to give more than $2.  I will consider giving in the future.  
Persuader: You could give the $2 from chatting with me about this cause and donate again - by any one of those means that I mentioned above in any amount that you are satisfied with.  It's free money going to a good cause and it all gets taken care of directly from here. 
	Persuadee: I prefer to give directly through the website.  I am here to make money.
Persuader: That's so unfortunate. It's basically giving free money to children who have no essentially nothing and you're still getting paid whether you donate or not. 
	Persuadee: I understand where you are coming from, I just prefer to give on my own time.",False,0.0
862,"Persuader: Hi. Are you a bot?
	Persuadee: No I'm not.
Persuader: I'm a little skeptical.  Can you prove it by saying something a typical response script wouldn't say?
	Persuadee: I'm literally a human and I just want to talk about a charity so I can get paid.
Persuader: Alright. Cool.  So my task is to convince you donate.  Any amount.
	Persuadee: Great, so I would do that.
Persuader: Even once cent is fine.  Are you seriously going to?  
	Persuadee: Depends on how good you are at convincing.
Persuader: The charity is for Save the Children.  Whether you donate is up to you.  In the end, we still get our 30 cents
	Persuadee: But why should I donate to them?
Persuader: mTurk money is easy money. This HIT is worth 30 cents.  We're getting 30 cents just to talk to each other. A one cent donation seems minor
	Persuadee: I wouldn't say this is easy money, but it is minor.
Persuader: How long have you been doing mTurk by the way?
	Persuadee: A couple years.
Persuader: And why is it that you think that it isn't easy money? Yes, the money is small, but some tasks are easier than others
	Persuadee: Because between other workers not being smart and people rejecting for no reason, every HIT is a gamble.
Persuader: Other people not being smart?  Do you do a lot of interaction HITs?  I mainly do surveys. 
	Persuadee: I do everything I can.
Persuader: Don't you get a bonus if you do donate?  
	Persuadee: The HIT instructions tell you what you need to know.",False,0.0
863,"Persuader: hello, do you ever have gived money to a charity?
	Persuadee: yes ,  I have
Persuader: what you think about that?
	Persuadee: I think it is good
Persuader: do you like to give money today in a charity?
	Persuadee: I would consider it,, for what ?
Persuader: our charity is named save the children. do you want more information ?
	Persuadee: sure, what do they do?
Persuader: they help children around the world, do you know what else they do?
	Persuadee: no , what else?
Persuader: they are helping Hawaii with the hurricane. does that sound cool?
	Persuadee: yes, how about food?
Persuader: of course they give food, shelter and education to children but with Hawaii is different they are helping everyone.
	Persuadee: do they work in africa?
Persuader: they work in africa too, they work all over the world.
	Persuadee: what is the minumum donation?
Persuader: its up to you, every amount is helful.
	Persuadee: how about 1 dollar a day?
Persuader: that sounds great, thank you 
	Persuadee: whaere can I donate?
Persuader: in the end of the survey.",False,1.0
864,"Persuader: Do you ever donate to worthy causes? I want to tell you today about one of my favorite charities, Save the Children
	Persuadee: yes definitly i am donate in save the children
Persuader: That's great. I love this group because they help millions of children worldwide and do a great job of making sure my donations are actually used to help children.
	Persuadee: nice i like this group for many children save in the world
Persuader: Yes they work both in the US and abroad
	Persuadee: yes i am live in us
Persuader: Great me too. Here, they work on advocacy, education, and help children after emergency situations occur.
	Persuadee: yes i education help for the children.
Persuader: I agree. They lead Head Start and Early Head Start programs in this country which really ensure that kids get a great start in their educations
	Persuadee: yes definitly develop for education
Persuader: It's amazing to me that this organization reaches 120 countries around the world. That's a lot of children they are helping!
	Persuadee: very intresting 
Persuader: Yes they are such a great charity that they have won many awards for their efforts
	Persuadee: i have no award in the group.so i have like many children save in our life
Persuader: Ok. Did you know that they recently went to Hawaii to help kids after the hurricane landed?
	Persuadee: yes i help to kids 
Persuader: Yes, that's great. I loved that they set up shelters that were child friendly because t's so hard for kids to be away from home like that
	Persuadee: yes my home in 3 childrens i take for in the life 
Persuader: Great. Now that our chat is over, I need to ask, ""How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment.""
	Persuadee: 100$ donate for group",False,100.0
865,"Persuader: hi
	Persuadee: hi! How are you today
Persuader: today i am fine. you
	Persuadee: I am doing alright, thank you
Persuader: you know about save the children charity?
	Persuadee: I know a little, yes
Persuader: i am also
	Persuadee: Do you donate to charity?
Persuader: No. I will plan to donate
	Persuadee: Yeah, I try to as much as I can, but it's hard sometimes to give up money when you have so little
Persuader: yes but we will give to children charity to get benefit for my life
	Persuadee: I do agree in helping children. They need it the most
Persuader: how much you plan to donate
	Persuadee: I can only give a couple cents.
Persuader: you gathered information about children's charity
	Persuadee: I don't have much information, no
Persuader: Oh we will collect that information. than we donate to charity
	Persuadee: do you ever volunteer?
Persuader: yes ever to donate
	Persuadee: How much do you volunteer?",False,0.0
866,"Persuader: How are you doing today?
	Persuadee: I'm pretty good. And you?
Persuader: I'm doing well thanks for asking.  Have you donated to any charities recently?
	Persuadee: No, I am usually too broke to donate anything.
Persuader: I hear you.  I don't have much money to spend either but I am willing to help out a little.  Would you be willing to donate some of the money you earn from this task to a charity?
	Persuadee: Actually, I might. I have been reading a book called ""The Secret"" and one thing it teaches is that to get more money you have to give money. Is there a specifc charity that I should donate to?
Persuader: Yes I am a big fan of the Save the Children charity.  They are one of the most trusted charities in the world and really make a difference in helping protect and keep children alive and in a safe enviroment.
	Persuadee: I do love kids. I have three grown kids and eleven grandkids!! It breaks my heart to think about children suffering. Do they help out in the US as well as other countries?
Persuader: As many as 190 different contries this charity is helping out.  Where help is needed most is decided by experts in the field.  For instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.
	Persuadee: That really is very sad. I know that charity has been around a long time, so I would more than likely be willing to donate. Do you give to them?
Persuader: Yes I have donated in the past and will be donating some of the earnings from this task today.  What would you be willing to donate today?  
	Persuadee: I will donate all of what I earn from this task today. Perhaps it will garner me some good karma with the universe.
Persuader: That is what I like to hear.  Because of your kindness and well spoken words,  I will be donating all as well.  The total donation amount for each of us would be $2.00.  Would you like to confirm that account now?
	Persuadee: Sure, why not? I will donate the entire $2.00. It will send good vibes out to the universe and we will both benefit from our good deeds. Not to mention the good that we will be doing for the children.
Persuader: Yes I agree, and you have a good soul!  If more people in this world was like you it would be a much better place!
	Persuadee: I believe that when you put out positive vibes the universe sends you back positive things. But I really do have a soft spot in my heart for children and hungry people.
Persuader: Yes I believe in very similar ideas.  So we did a good thing hear today let's be proud
	Persuadee: well, I think our conversation will be ending soon, so I hope you have a great evening
Persuader: I hope you do as well.  I must say it was a pleasure being in your company.
	Persuadee: Same here, good night",False,0.5
